id,name,brand,category,pack_value,pack_unit,mrp,suggested_sell_price,image_search_query,tags
personal-tresemme-340ml,Tresemme Keratin Smooth,Tresemme,personal_care,340,ml,395,395,tresemme keratin smooth shampoo 340ml,
personal-loreal-paris-340ml,Loreal Paris Total Repair 5 Shampoo,Loreal,personal_care,340,ml,395,395,loreal paris total repair 5 shampoo 340ml,
personal-parachute-coconut-200ml,Parachute Coconut Oil,Parachute,personal_care,200,ml,140,140,parachute pure coconut hair oil 200ml bottle,
personal-parachute-coconut-500ml,Parachute Coconut Oil,Parachute,personal_care,500,ml,300,300,parachute pure coconut hair oil 500ml bottle,
personal-parachute-jasmine-90ml,Parachute Advansed Jasmine,Parachute,personal_care,90,ml,55,55,parachute advansed jasmine hair oil 90ml,
personal-bajaj-almond-200ml,Bajaj Almond Drops Hair Oil,Bajaj,personal_care,200,ml,225,225,bajaj almond drops hair oil 200ml bottle,
personal-dabur-amla-300ml,Dabur Amla Hair Oil,Dabur,personal_care,300,ml,235,235,dabur amla hair oil 300ml bottle,
personal-himani-navratna-200ml,Himani Navratna Cool Oil,Himani,personal_care,200,ml,180,180,himani navratna cool ayurvedic oil 200ml,
personal-colgate-strong-150g,Colgate Strong Teeth Toothpaste,Colgate,personal_care,150,g,98,98,colgate strong teeth anti cavity toothpaste 150g,
personal-colgate-total-150g,Colgate Total Advanced Health,Colgate,personal_care,150,g,135,135,colgate total advanced health toothpaste 150g,
personal-colgate-max-fresh-150g,Colgate MaxFresh Spicy Fresh,Colgate,personal_care,150,g,125,125,colgate maxfresh spicy fresh toothpaste 150g,
personal-pepsodent-150g,Pepsodent Germicheck Toothpaste,Pepsodent,personal_care,150,g,98,98,pepsodent germicheck toothpaste 150g pack,
personal-close-up-150g,Close Up Red Hot Toothpaste,Close Up,personal_care,150,g,105,105,close up red hot toothpaste 150g pack,
personal-sensodyne-100g,Sensodyne Sensitivity Toothpaste,Sensodyne,personal_care,100,g,150,150,sensodyne sensitivity toothpaste 100g pack,
personal-patanjali-dant-100g,Patanjali Dant Kanti,Patanjali,personal_care,100,g,60,60,patanjali dant kanti dental cream 100g,
personal-himalaya-complete-150g,Himalaya Complete Care Toothpaste,Himalaya,personal_care,150,g,125,125,himalaya complete care toothpaste 150g pack,
personal-colgate-toothbrush-1,Colgate ZigZag Toothbrush,Colgate,personal_care,1,piece,40,40,colgate zigzag toothbrush medium pack of 1,
personal-oral-b-toothbrush-1,Oral-B All Rounder Toothbrush,Oral-B,personal_care,1,piece,40,40,oral b all rounder toothbrush medium 1 pack,
personal-fair-lovely-50g,Glow & Lovely Advanced Cream,Glow & Lovely,personal_care,50,g,90,90,glow and lovely advanced multi vitamin cream 50g,
personal-ponds-talc-300g,Ponds Magic Talc,Ponds,personal_care,300,g,175,175,ponds magic talc dreamflower 300g pack,
personal-boroline-40g,Boroline Antiseptic Cream,Boroline,personal_care,40,g,90,90,boroline antiseptic ayurvedic cream 40g tube,
personal-vaseline-petroleum-85g,Vaseline Petroleum Jelly Original,Vaseline,personal_care,85,g,160,160,vaseline original petroleum jelly 85g jar,
personal-vicco-turmeric-30g,Vicco Turmeric Skin Cream,Vicco,personal_care,30,g,55,55,vicco turmeric ayurvedic skin cream 30g tube,
personal-nivea-cold-cream-50ml,Nivea Soft Light Moisturiser,Nivea,personal_care,50,ml,135,135,nivea soft light moisturiser cream 50ml jar,
personal-himalaya-facewash-100ml,Himalaya Purifying Neem Facewash,Himalaya,personal_care,100,ml,140,140,himalaya purifying neem face wash 100ml tube,
personal-garnier-men-facewash-100g,Garnier Men Acno Fight Facewash,Garnier,personal_care,100,g,165,165,garnier men acno fight face wash 100g tube,
personal-dove-deo-150ml,Dove Original Roll On,Dove,personal_care,150,ml,225,225,dove original antiperspirant roll on 50ml,
personal-axe-deo-150ml,Axe Dark Temptation Deodorant,Axe,personal_care,150,ml,235,235,axe dark temptation deodorant body spray 150ml,
personal-fogg-150ml,Fogg Scent Xtremo Body Spray,Fogg,personal_care,150,ml,250,250,fogg scent xtremo body spray 150ml,
personal-park-avenue-150ml,Park Avenue Good Morning,Park Avenue,personal_care,150,ml,230,230,park avenue good morning deodorant 150ml,
personal-stayfree-secure-20,Stayfree Secure XL Cotton,Stayfree,personal_care,20,piece,155,155,stayfree secure cotton xl 20 pads,
personal-whisper-ultra-30,Whisper Ultra Clean XL+ Wings,Whisper,personal_care,30,piece,295,295,whisper ultra clean xl plus wings 30 pads,
household-surf-excel-1kg,Surf Excel Easy Wash Detergent Powder,Surf Excel,household,1,kg,210,210,surf excel easy wash detergent powder 1kg pack,bestseller
household-surf-excel-2kg,Surf Excel Easy Wash Detergent Powder,Surf Excel,household,2,kg,400,400,surf excel easy wash detergent powder 2kg pack,
household-surf-excel-liquid-1l,Surf Excel Matic Liquid,Surf Excel,household,1,litre,425,425,surf excel matic liquid front load 1 litre,
household-tide-detergent-1kg,Tide Plus Detergent Powder,Tide,household,1,kg,180,180,tide plus extra power detergent 1kg pack,
household-tide-detergent-2kg,Tide Plus Detergent Powder,Tide,household,2,kg,345,345,tide plus extra power detergent 2kg pack,
household-ariel-1kg,Ariel Matic Top Load,Ariel,household,1,kg,265,265,ariel matic top load detergent powder 1kg,
household-ariel-2kg,Ariel Matic Top Load,Ariel,household,2,kg,520,520,ariel matic top load detergent powder 2kg,
household-rin-1kg,Rin Refresh Detergent Powder,Rin,household,1,kg,90,90,rin refresh detergent powder 1kg pack,
household-rin-bar-250g,Rin Bar,Rin,household,250,g,15,15,rin detergent bar 250g pack,
household-wheel-1kg,Wheel Active 2 in 1 Detergent,Wheel,household,1,kg,80,80,wheel active 2 in 1 detergent powder 1kg,
household-ghadi-1kg,Ghadi Detergent Powder,Ghadi,household,1,kg,110,110,ghadi detergent powder 1kg pack,
household-vim-bar-200g,Vim Dishwash Bar,Vim,household,200,g,18,18,vim dishwash bar 200g pack,
household-vim-bar-large-500g,Vim Dishwash Bar Large,Vim,household,500,g,40,40,vim dishwash bar 500g pack,
household-vim-liquid-500ml,Vim Drop Dishwash Liquid,Vim,household,500,ml,130,130,vim drop lemon dishwash liquid 500ml refill,
household-vim-liquid-1l,Vim Drop Dishwash Liquid,Vim,household,1,litre,250,250,vim drop lemon dishwash liquid 1 litre bottle,
household-pril-liquid-500ml,Pril Liquid Dishwash,Pril,household,500,ml,130,130,pril liquid dishwash 500ml refill pouch,
household-exo-bar-200g,Exo Dishwash Bar,Exo,household,200,g,18,18,exo round dishwash bar 200g pack,
household-harpic-1l,Harpic Power Plus Toilet Cleaner,Harpic,household,1,litre,180,180,harpic power plus original toilet cleaner 1 litre,
household-harpic-500ml,Harpic Power Plus Toilet Cleaner,Harpic,household,500,ml,99,99,harpic power plus toilet cleaner 500ml,
household-domex-1l,Domex Disinfectant Toilet Cleaner,Domex,household,1,litre,170,170,domex original disinfectant toilet cleaner 1 litre,
household-lizol-975ml,Lizol Floor Cleaner,Lizol,household,975,ml,235,235,lizol all in one disinfectant floor cleaner 975ml,
household-lizol-500ml,Lizol Floor Cleaner,Lizol,household,500,ml,140,140,lizol disinfectant floor cleaner 500ml,
household-colin-glass-500ml,Colin Glass Cleaner,Colin,household,500,ml,135,135,colin glass and household cleaner 500ml spray,
household-odonil-50g,Odonil Air Freshener Block,Odonil,household,50,g,65,65,odonil rose air freshener block 50g pack,
household-odonil-spray-100ml,Odonil Room Spray,Odonil,household,100,ml,99,99,odonil room air freshener spray 100ml,
household-good-knight-refill,Good Knight Activ+ Refill,Good Knight,household,45,ml,75,75,good knight activ plus liquid refill 45ml,
household-good-knight-machine,Good Knight Power Chip Machine,Good Knight,household,1,piece,150,150,good knight power chip machine combo,
household-all-out-refill-45ml,All Out Liquid Refill,All Out,household,45,ml,75,75,all out ultra power plus liquid refill 45ml,
household-mortein-spray-425ml,Mortein All Insect Killer Spray,Mortein,household,425,ml,260,260,mortein power booster all insect killer spray 425ml,
household-hit-spray-400ml,HIT Cockroach Killer Spray,HIT,household,400,ml,235,235,hit cockroach killer spray 400ml can,
household-baygon-300ml,Baygon Cockroach Killer,Baygon,household,300,ml,180,180,baygon cockroach killer spray 300ml,
household-cinthol-sanitizer-100ml,Cinthol Hand Sanitizer,Cinthol,household,100,ml,60,60,cinthol original hand sanitizer 100ml bottle,
household-dettol-sanitizer-200ml,Dettol Original Hand Sanitizer,Dettol,household,200,ml,99,99,dettol original liquid hand sanitizer 200ml,
household-savlon-sanitizer-200ml,Savlon Hand Sanitizer,Savlon,household,200,ml,99,99,savlon original hand sanitizer 200ml bottle,
household-camphor-cubes-20g,Camphor Tablets,Mangaldeep,household,20,g,30,30,mangaldeep camphor tablets pack 20g,
household-incense-mangaldeep-100,Mangaldeep Agarbatti,Mangaldeep,household,100,piece,40,40,mangaldeep 3 in 1 agarbatti 100 sticks,
household-aluminium-foil-9m,Aluminium Foil Roll,Generic,household,9,piece,180,180,aluminium foil roll 9 metre kitchen,
household-cling-wrap-30m,Cling Wrap,Generic,household,30,piece,170,170,cling food wrap 30 metre roll,
household-tissue-paper-2ply,Tissue Paper Box,Generic,household,150,piece,90,90,tissue paper box 150 pulls 2 ply,
household-garbage-bag-19x21-30,Garbage Bag Medium,Generic,household,30,piece,120,120,garbage trash bag 19 x 21 inch 30 piece pack,
household-garbage-bag-24x32-30,Garbage Bag Large,Generic,household,30,piece,180,180,garbage trash bag 24 x 32 inch 30 piece pack,
household-broom-soft-1,Soft Broom Phool Jhadu,Generic,household,1,piece,150,150,soft broom phool jhadu cleaning,
household-broom-hard-1,Hard Broom Coconut,Generic,household,1,piece,80,80,hard broom coconut indian style outdoor,
household-mop-stick-1,Cleaning Mop Stick,Generic,household,1,piece,250,250,floor cleaning mop with stick rotation,
household-bucket-15l,Plastic Bucket,Milton,household,15,litre,250,250,milton plastic bucket 15 litre with handle,
household-mug-1.5l,Plastic Mug,Milton,household,1.5,litre,80,80,milton plastic water mug 1.5 litre,
household-matches-10,Wax Matches Box,Cheetah,household,10,piece,15,15,cheetah safety matches box pack of 10,
household-candle-1,White Candle,Generic,household,1,piece,10,10,white pillar candle medium size,
household-toilet-paper-roll-1,Toilet Paper Roll,Generic,household,1,piece,40,40,toilet tissue paper roll soft 2 ply,
household-toilet-paper-pack-4,Toilet Paper 4 Roll Pack,Generic,household,4,piece,150,150,toilet tissue paper 4 roll pack 2 ply,
household-mosquito-coil-10,Good Knight Mosquito Coil,Good Knight,household,10,piece,30,30,good knight gold flash mosquito coil 10 piece,
household-naphthalene-balls-100g,Naphthalene Balls,Generic,household,100,g,60,60,naphthalene balls white pack 100g,
fruits-onion-1kg,Onion,Generic,fruits_vegetables,1,kg,35,35,fresh red onion 1kg,bestseller
fruits-onion-2kg,Onion,Generic,fruits_vegetables,2,kg,65,65,fresh red onion 2kg pack,
fruits-potato-1kg,Potato,Generic,fruits_vegetables,1,kg,28,28,fresh potato aloo 1kg,
fruits-potato-2kg,Potato,Generic,fruits_vegetables,2,kg,55,55,fresh potato aloo 2kg pack,
fruits-tomato-1kg,Tomato,Generic,fruits_vegetables,1,kg,40,40,fresh tomato 1kg,
fruits-tomato-500g,Tomato,Generic,fruits_vegetables,500,g,22,22,fresh tomato 500g pack,
fruits-garlic-250g,Garlic,Generic,fruits_vegetables,250,g,55,55,fresh garlic lehsun 250g pack,
fruits-ginger-250g,Ginger,Generic,fruits_vegetables,250,g,40,40,fresh ginger adrak 250g pack,
fruits-lemon-250g,Lemon,Generic,fruits_vegetables,250,g,30,30,fresh lemon nimbu 250g pack,
fruits-green-chilli-100g,Green Chilli,Generic,fruits_vegetables,100,g,15,15,fresh green chilli hari mirch 100g,
fruits-coriander-100g,Coriander Leaves,Generic,fruits_vegetables,100,g,20,20,fresh coriander leaves dhania 100g bunch,
fruits-mint-100g,Mint Leaves,Generic,fruits_vegetables,100,g,20,20,fresh mint leaves pudina 100g bunch,
fruits-curry-leaves-50g,Curry Leaves,Generic,fruits_vegetables,50,g,15,15,fresh curry leaves kadi patta 50g,
fruits-spinach-500g,Spinach,Generic,fruits_vegetables,500,g,30,30,fresh spinach palak 500g bunch,
fruits-cabbage-1kg,Cabbage,Generic,fruits_vegetables,1,kg,30,30,fresh cabbage patta gobhi 1kg,
fruits-cauliflower-1kg,Cauliflower,Generic,fruits_vegetables,1,kg,40,40,fresh cauliflower phool gobhi 1kg,
fruits-capsicum-500g,Capsicum,Generic,fruits_vegetables,500,g,40,40,fresh green capsicum shimla mirch 500g,
fruits-carrot-500g,Carrot,Generic,fruits_vegetables,500,g,30,30,fresh carrot gajar 500g pack,
fruits-cucumber-500g,Cucumber,Generic,fruits_vegetables,500,g,25,25,fresh cucumber kheera 500g pack,
fruits-brinjal-500g,Brinjal,Generic,fruits_vegetables,500,g,30,30,fresh brinjal baingan 500g pack,
fruits-lady-finger-500g,Lady Finger,Generic,fruits_vegetables,500,g,40,40,fresh lady finger bhindi 500g pack,
fruits-bottle-gourd-1,Bottle Gourd,Generic,fruits_vegetables,1,piece,40,40,fresh bottle gourd lauki piece,
fruits-apple-1kg,Apple,Generic,fruits_vegetables,1,kg,150,150,fresh apple shimla 1kg pack,
fruits-banana-1dozen,Banana,Generic,fruits_vegetables,12,piece,60,60,fresh banana kela dozen 12 piece,
fruits-orange-1kg,Orange,Generic,fruits_vegetables,1,kg,80,80,fresh orange santra 1kg,
